player_id,name,team_code,team_name,position,detail_url
69403,양우현,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69403
68415,양창섭,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68415
61268,양현,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61268
56414,어윤성,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=56414
55428,우승완,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=55428
69446,원태인,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69446
54404,육선엽,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54404
68463,윤정빈,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68463
69428,이병헌,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69428
56433,이서준,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=56433
56434,이서준,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56434
66409,이성규,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66409
50464,이승민,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50464
60146,이승현,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=60146
51454,이승현,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51454
63492,이재익,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63492
52415,이재현,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52415
51460,이재희,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51460
55417,이진용,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=55417
51407,이창용,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51407
56443,이한민,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56443
69416,이해승,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69416
56441,이호범,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56441
53455,이호성,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53455
62754,임기영,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=62754
56435,임주찬,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56435
63202,장승현,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=63202
56460,장찬희,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56460
65586,전병우,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=65586
54467,정민성,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54467
56469,정재훈,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56469
52405,조민성,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=52405
56444,조세익,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56444
55415,진희성,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=55415
52400,차동영,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=52400
55435,차승준,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55435
55414,천겸,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=55414
55419,최예한,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=55419
65320,최원태,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65320
67421,최지광,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67421
68501,최하늘,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68501
72443,최형우,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=72443
56436,한수동,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=56436
55440,함수호,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55440
50449,허윤동,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=50449
51408,홍승원,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=51408
50430,홍원표,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50430
55412,홍준영,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=55412
67005,홍현빈,SS,삼성 라이온즈,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=67005
56437,황정현,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=56437
53375,후라도,SS,삼성 라이온즈,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53375
53103,강민균,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=53103
56102,강민기,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56102
53104,곽민호,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=53104
69100,구본혁,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69100
53168,권동혁,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=53168
56149,권우준,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56149
77263,김강률,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77263
66145,김대현,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66145
56143,김동현,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56143
64793,김민수,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64793
69105,김성진,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69105
55167,김영우,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55167
64596,김유영,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64596
67504,김정율,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=67504
55122,김종운,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=55122
66162,김주성,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66162
65411,김주온,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65411
62558,김준태,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=62558
51104,김지용,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=51104
75867,김진성,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=75867
51154,김진수,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51154
54166,김현종,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54166
69102,문보경,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69102
68119,문성주,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68119
52121,문정빈,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52121
55164,박관우,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55164
79365,박동원,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79365
53139,박명근,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53139
56114,박성진,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=56114
55121,박시원,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55121
56112,박준기,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56112
56159,박준성,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56159
62415,박해민,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=62415
56108,박현우,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56108
63145,배재준,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63145
65109,백승현,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65109
55160,서영준,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55160
68159,성동현,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68159
55118,성준서,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=55118
54156,손용준,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54156
67143,손주영,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67143
53105,송대현,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=53105
51111,송승기,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51111
68110,송찬의,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68110
65207,신민재,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=65207
55109,안시후,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=55109
56165,양우진,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56165
52123,양진혁,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=52123
52124,엄태경,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=52124
53123,오스틴,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=53123
79109,오지환,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79109
51526,우강훈,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51526
56169,우명현,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56169
55111,우정안,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=55111
53101,원상훈,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=53101
55348,웰스,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55348
50106,유영찬,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50106
56113,윤형민,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=56113
50126,이민호,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50126
51110,이믿음,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=51110
69168,이상영,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=69168
51100,이영빈,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51100
61145,이우찬,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61145
68106,이재원,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68106
69134,이정용,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69134
96153,이정준,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=96153
50904,이종준,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=50904
52154,이주헌,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52154
53160,이준서,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=53160
69108,이지강,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69108
56111,이지백,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56111
55165,이태훈,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=55165
55100,이한림,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=55100
53100,임정균,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=53100
61101,임찬규,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61101
77318,장시환,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77318
63950,장현식,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63950
68869,전경원,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=68869
69159,정우영,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69159
51163,조건희,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51163
52149,조원태,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52149
56107,주정환,LG,LG 트윈스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56107
54148,진우영,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=54148
50054,천성호,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50054
52103,최원영,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52103
68419,최지명,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68419
55163,추세현,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55163
55146,치리노스,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55146
55130,톨허스트,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55130
50107,하현규,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=50107
63248,함덕주,LG,LG 트윈스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63248
50108,함창건,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50108
52119,허준혁,LG,LG 트윈스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=52119
66108,홍창기,LG,LG 트윈스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66108
51868,고명준,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51868
51867,김건우,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51867
77829,김광현,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77829
54810,김규민,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54810
52844,김도현,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=52844
68043,김민,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68043
56815,김민범,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56815
62864,김민식,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=62864
56840,김민준,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56840
53893,김민준,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=53893
50848,김성민,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50848
62934,김성욱,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=62934
76802,김성현,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=76802
67900,김수윤,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=67900
56846,김요셉,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=56846
78224,김재환,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78224
56810,김재훈,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=56810
53865,김정민,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=53865
56814,김준모,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=56814
53805,김준영,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=53805
69825,김창평,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69825
52803,김태윤,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52803
56809,김태현,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=56809
65343,김택형,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65343
55895,김현재,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=55895
73211,노경은,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=73211
53806,류현곤,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=53806
50868,류효승,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50868
50007,문상준,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50007
62869,문승원,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=62869
54802,박기호,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54802
50592,박명현,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=50592
52864,박상후,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=52864
67893,박성한,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=67893
53800,박세직,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=53800
50812,박시후,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50812
51860,박정빈,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=51860
60841,박종훈,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=60841
54805,박지환,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54805
69839,백승건,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69839
56841,베니지아노,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=56841
54808,변건우,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=54808
61895,서진용,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61895
52804,석정우,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52804
53898,송영진,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53898
66662,신범수,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66662
56808,신상연,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=56808
55860,신지환,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55860
66864,안상현,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66864
56811,안재연,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56811
53827,에레디아,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=53827
56807,오시후,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56807
60558,오태곤,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=60558
54809,윤성보,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=54809
52867,윤태현,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52867
64861,이건욱,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64861
52868,이기순,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52868
55896,이도우,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=55896
53892,이로운,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53892
54806,이승민,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54806
56806,이승빈,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=56806
55893,이원준,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=55893
55832,이율예,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55832
67807,이정범,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=67807
52901,이주형,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=52901
51702,이준기,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=51702
79456,이지영,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79456
52807,임근우,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52807
56849,장재율,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=56849
51895,장지훈,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51895
55899,장현진,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=55899
52809,전영준,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52809
66858,정동윤,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66858
54812,정준재,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54812
51897,조병현,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51897
51809,조요한,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51809
56805,조재우,SK,SSG 랜더스,투수,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=56805
51865,조형우,SK,SSG 랜더스,타자,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51865
